15,79925679,-,Cbx7
15,80023030,+,-
15,80023442,+,-
15,80023455,+,-
15,80023465,+,-
15,80023488,+,-
15,80023489,+,-
15,80023504,+,-
15,80023735,+,-
15,80034450,+,-
15,80034451,+,-
15,80094603,+,Rpl3,Syngr1
15,80096097,+,Rpl3,Syngr1
15,80096186,+,Rpl3,Syngr1
15,80105420,+,Syngr1
15,80106375,+,Syngr1
15,80106380,+,Syngr1
15,80107676,+,Syngr1
15,80107679,+,Syngr1
15,80112681,+,Syngr1
15,80123979,+,Syngr1
15,80124240,+,Syngr1
15,80127690,+,-
15,80127695,+,-
15,80135979,+,Tab1
15,80136012,+,Tab1
15,80141020,+,Tab1
15,80142466,+,Tab1
15,80142477,+,Tab1
15,80142479,+,Tab1
15,80142641,+,Tab1
15,80144598,+,Tab1
15,80144601,+,Tab1
15,80144609,+,Tab1
15,80144610,+,Tab1
15,80144615,+,Tab1
15,80180524,+,Mgat3
15,80180579,+,Mgat3
15,80183166,+,Mgat3
15,80183178,+,Mgat3
15,80183183,+,Mgat3
15,80183190,+,Mgat3
15,80183878,+,Mgat3
15,80184354,+,Mgat3
15,80185779,+,Mgat3
15,80185795,+,Mgat3
15,80185805,+,Mgat3
15,80185838,+,Mgat3
15,80203925,+,Mgat3
15,80218936,+,Mgat3
15,80239748,+,Mief1
15,80239759,+,Mief1
15,80300562,+,Cacna1i
15,80354217,+,Cacna1i
15,8042080,-,Wdr70
15,80716016,+,Tnrc6b
15,80716039,+,Tnrc6b
15,80717236,+,Tnrc6b
15,80717241,+,Tnrc6b
15,80717251,+,Tnrc6b
15,80717258,+,Tnrc6b
15,80717259,+,Tnrc6b
15,80725531,+,Tnrc6b
15,80729047,+,Tnrc6b
15,80730320,+,Tnrc6b
15,80730340,+,Tnrc6b
15,8074509,-,Wdr70
15,8074775,-,Wdr70
15,80757077,+,Tnrc6b
15,80757148,+,Tnrc6b
15,80757150,+,Tnrc6b
15,80757163,+,Tnrc6b
15,80757168,+,Tnrc6b
15,80766109,+,Tnrc6b
15,80797592,+,Tnrc6b
15,8080382,-,Wdr70
15,80811768,+,Tnrc6b
15,80811775,+,Tnrc6b
15,80811776,+,Tnrc6b
15,80811781,+,Tnrc6b
15,80811800,+,Tnrc6b
15,80813112,+,Tnrc6b
15,80813134,+,Tnrc6b
15,80813135,+,Tnrc6b
15,80813148,+,Tnrc6b
15,80813149,+,Tnrc6b
15,80813155,+,Tnrc6b
15,80815461,+,Tnrc6b
15,8083319,-,Wdr70
15,80848438,+,Tnrc6b
15,80848446,+,Tnrc6b
15,80850656,+,Tnrc6b
15,80850660,+,Tnrc6b
15,80850704,+,Tnrc6b
15,80852224,+,Tnrc6b
15,8087699,-,Wdr70
15,8089857,-,Wdr70
15,80904746,+,Tnrc6b
15,80922192,+,Tnrc6b
15,80922204,+,Tnrc6b
15,80924268,+,Tnrc6b
15,80924477,+,Tnrc6b
15,80924516,+,Tnrc6b
15,80924711,+,Tnrc6b
15,80950896,+,Adsl,Gm6612
15,80951756,+,Adsl,Gm6612
15,80959171,+,Adsl
15,80959183,+,Adsl
15,80985648,+,Sgsm3
15,80990501,+,Sgsm3
15,80992129,+,Sgsm3
15,80992592,+,Sgsm3
15,80992593,+,Sgsm3
15,80992602,+,Sgsm3
15,80993086,+,Sgsm3
15,80995252,+,Sgsm3
15,80996222,+,Sgsm3
15,80997640,+,Sgsm3
15,80997706,+,Sgsm3
15,80999290,+,Sgsm3
15,81002051,+,Sgsm3
15,81028835,-,Mkl1
15,81074330,-,Mkl1
15,81075977,-,Mkl1
15,81075989,-,Mkl1
15,81075990,-,Mkl1
15,81075994,-,Mkl1
15,81076202,-,Mkl1
15,8107774,-,Nup155
15,81094549,-,Mkl1
15,81094644,-,Mkl1
15,8110861,+,Nup155
15,81115321,-,Mkl1
15,8112978,+,Nup155
15,81157795,-,Mkl1
15,81171325,-,Mkl1
15,81171333,-,Mkl1
15,81181795,-,Mkl1
15,81181821,-,Mkl1
15,81311970,-,-
15,81312052,-,-
15,81312079,-,-
15,81312080,-,-
15,81312094,-,-
15,81312129,-,-
15,81312138,-,-
15,81312145,-,-
15,81321111,-,Slc25a17
15,81322065,-,Slc25a17
15,81322081,-,Slc25a17
15,81335551,-,Slc25a17
15,81341678,-,Slc25a17
15,81341685,-,Slc25a17
15,81374576,-,St13
15,81374603,-,St13
15,81374609,-,St13
15,81374625,-,St13
15,81375702,-,St13
15,81375707,-,St13
15,81375718,-,St13
15,81375736,-,St13
15,81377131,-,St13
15,81377586,-,St13
15,81377592,-,St13
15,8142325,+,Nup155
15,8142867,+,Nup155
15,81441060,+,Xpnpep3
15,81441448,+,Xpnpep3
15,81441496,+,Xpnpep3
15,81444434,+,Xpnpep3
15,81456896,+,Xpnpep3
15,81470022,+,Rbx1
15,8148699,+,Nup155
15,8148704,+,Nup155
15,8149549,+,Nup155
15,81588846,+,1110025M09Rik,Ep300,Gm22067,Gm23880
15,81589278,+,1110025M09Rik,Ep300,Gm22067,Gm23880
15,81590130,+,Ep300,Gm22067,Gm23880
15,81597809,+,Ep300
15,81603885,+,Ep300
15,81612896,+,Ep300
15,81619292,+,Ep300
15,8164638,+,2410089E03Rik,Nup155
15,81672257,+,Gm18284,L3mbtl2
15,81672813,+,Gm18284,L3mbtl2
15,81703466,-,Rangap1
15,81706745,-,Rangap1
15,81713713,-,Rangap1
15,81713714,-,Rangap1
15,81726807,-,Rangap1
15,81747849,+,Zc3h7b
15,81750588,+,Zc3h7b
15,81750792,+,Zc3h7b
15,81751436,+,Zc3h7b
15,81752082,+,Zc3h7b
15,81752191,+,Zc3h7b
15,81765369,+,Zc3h7b
15,81768316,+,Zc3h7b
15,81773737,+,Zc3h7b
15,81808136,+,Tef
15,81808138,+,Tef
15,81808142,-,Tef
15,81808147,+,Tef
15,81808153,+,Tef
15,81808162,-,Tef
15,81808167,-,Tef
15,81808179,+,Tef
15,81808185,+,Tef
15,81808716,+,Tef
15,81808720,+,Tef
15,81808738,+,Tef
15,81808772,-,Tef
15,81816439,+,Tef
15,81818782,+,Tef
15,81818804,+,Tef
15,81819672,+,Tef
15,8183249,+,2410089E03Rik
15,8183255,+,2410089E03Rik
15,8183256,+,2410089E03Rik
15,81841466,-,Gm8444
15,8184674,+,2410089E03Rik
15,8184958,+,2410089E03Rik
15,8185034,+,2410089E03Rik
15,81854037,-,Tob2
15,81854042,-,Tob2
15,81868807,-,Aco2,Phf5a
15,81868808,-,Aco2,Phf5a
15,81885002,+,Aco2
15,81900298,+,Aco2
15,81900304,+,Aco2
15,81900310,+,Aco2
15,81900323,+,Aco2
15,81900324,+,Aco2
15,81900337,+,Aco2
15,81900366,+,Aco2
15,81900385,-,Aco2
15,81905462,+,Aco2
15,81905470,+,Aco2
15,81905515,-,Aco2
15,81906686,+,Aco2
15,81906697,+,Aco2
15,81906755,+,Aco2
15,81907241,+,Aco2
15,81907814,-,Aco2
15,81907823,+,Aco2
15,81925376,-,Polr3h
15,81925383,-,Polr3h
15,81925400,-,Polr3h
15,81925410,-,Polr3h
15,81925420,-,Polr3h
15,81925449,-,Polr3h
15,81925475,-,Polr3h
15,81926842,-,Polr3h
15,81927057,-,Polr3h
15,81927088,-,Polr3h
15,81927104,-,Polr3h
15,8193785,+,2410089E03Rik
15,81946276,+,Csdc2,Pmm1
15,81946282,+,Csdc2,Pmm1
15,81946290,+,Csdc2,Pmm1
15,81947266,+,Csdc2,Pmm1
15,81947467,+,Csdc2,Pmm1
15,82000245,-,Desi1,Xrcc6
15,82004797,-,Desi1,Xrcc6
15,82005495,-,Desi1,Xrcc6
15,82006786,-,Desi1,Xrcc6
15,82006787,-,Desi1,Xrcc6
15,82006909,-,Desi1,Xrcc6
15,82006910,-,Desi1,Xrcc6
15,82007160,-,Desi1,Xrcc6
15,82009785,-,Desi1,Xrcc6
15,82009797,-,Desi1,Xrcc6
15,82009874,-,Desi1,Xrcc6
15,82009889,-,Desi1,Xrcc6
15,82010493,-,Desi1,Xrcc6
15,82010502,-,Desi1,Xrcc6
15,82010523,-,Desi1,Xrcc6
15,82010555,-,Desi1,Xrcc6
15,82010595,-,Desi1,Xrcc6
15,82011878,-,Desi1,Xrcc6
15,82011879,-,Desi1,Xrcc6
15,82012094,-,Desi1,Xrcc6
15,82013918,-,Desi1,Xrcc6
15,82013931,-,Desi1,Xrcc6
15,82013948,-,Desi1,Xrcc6
15,82013957,-,Desi1,Xrcc6
15,82034041,+,Desi1,Xrcc6
15,82130883,+,Ccdc134,Mei1
15,82131557,+,Ccdc134,Mei1
15,82131560,+,Ccdc134,Mei1
15,82131565,+,Ccdc134,Mei1
15,82131580,+,Ccdc134,Mei1
15,82131617,+,Ccdc134,Mei1
15,8216171,+,2410089E03Rik,Gm24144
15,82178339,+,Srebf2
15,82182747,+,Srebf2
15,82182755,+,Srebf2
15,82182761,+,Srebf2
15,82182780,+,Srebf2
15,82182908,+,Srebf2
15,82182922,+,Srebf2
15,82182927,+,Srebf2
15,82189142,+,Srebf2
15,8226349,+,2410089E03Rik
15,8226386,+,2410089E03Rik
15,8226405,+,2410089E03Rik
15,82848520,-,Tcf20
15,82868164,-,Tcf20
15,82868172,-,Tcf20
15,82868189,-,Tcf20
15,82872071,-,Tcf20
15,82876528,-,Tcf20
15,82876553,-,Tcf20
15,82880654,-,Tcf20
15,82882278,-,Tcf20
15,82883387,-,Tcf20
15,82884176,-,Tcf20
15,82884818,-,Tcf20
15,82891039,-,Tcf20
15,8289162,-,Nipbl
15,82891662,-,Tcf20
15,8289240,-,Nipbl
15,82933379,-,-
15,8300023,-,Nipbl
15,8308951,-,Nipbl
15,83121304,-,Poldip3,Rrp7a,Serhl
15,83145488,-,Poldip3,Rnu12
15,83145489,-,Poldip3,Rnu12
15,83145496,-,Poldip3,Rnu12
15,83145535,-,Poldip3,Rnu12
15,83145557,-,Poldip3,Rnu12
15,8316165,-,Nipbl
15,8317328,-,Nipbl
15,83365811,-,1700001L05Rik
15,83411204,-,Pacsin2
15,83411205,-,Pacsin2
15,83479610,-,Ttll1
15,83487289,-,Ttll1
15,83487290,-,Ttll1
15,83487368,-,Ttll1
15,83487369,-,Ttll1
15,83487370,-,Ttll1
15,83487383,-,Ttll1
15,83551585,-,Mcat
15,83551988,-,Mcat
15,83553647,-,Mcat
15,83554303,-,Mcat
15,83554639,-,Mcat
15,83554799,-,Mcat
15,83611621,-,Scube1
15,83626537,-,Scube1
15,83627008,-,Scube1
15,83656412,-,Scube1
15,83658153,-,Scube1
15,83658189,-,Scube1
15,83675999,-,Scube1
15,8377114,-,Nipbl
15,83823061,+,Mpped1
15,83823150,+,Mpped1
15,83979180,-,Efcab6
15,8415861,-,Nipbl
15,84238192,+,Parvb
15,8436134,-,Nipbl
15,8436144,-,Nipbl
15,84396542,-,1810041L15Rik
15,8449175,+,Nipbl
15,8450092,+,-
15,8450109,+,-
15,8468446,+,-
15,8470122,+,-
15,8470139,+,-
15,84838425,-,Phf21b
15,84930408,+,Nup50
15,84952999,-,5031439G07Rik,Mir1249
15,84963538,-,5031439G07Rik
15,84984945,-,5031439G07Rik
15,85052859,+,Fam118a
15,85060141,+,Fam118a,Smc1b
15,85067306,+,Fam118a,Smc1b
15,85068295,+,Smc1b
15,85372077,+,Atxn10
15,85373441,+,Atxn10
15,85373530,+,Atxn10
15,85374985,+,Atxn10
15,85398198,+,Atxn10
15,85398199,+,Atxn10
15,85399969,+,Atxn10
15,85426154,+,Atxn10
15,85426178,+,Atxn10
15,85426462,+,Atxn10
15,85426465,+,Atxn10
15,85426469,+,Atxn10
15,85426474,+,Atxn10
15,85426476,+,Atxn10
15,85426479,+,Atxn10
15,85426487,+,Atxn10
15,85637336,+,D130051D11Rik
15,85696410,+,-
15,85697721,+,-
15,85707386,+,Mirlet7b,Mirlet7c-2
15,85840862,+,Ttc38
15,85840895,+,Ttc38
15,85850552,+,Ttc38
15,85850572,+,Ttc38
15,85850573,+,Ttc38
15,85850602,+,Ttc38
15,86103587,+,Gramd4
15,86103594,+,Gramd4
15,86114565,+,Gramd4
15,86114592,+,Gramd4
15,86115343,+,Gramd4
15,86163104,-,Cerk
15,86163115,-,Cerk
15,86164359,-,Cerk
15,86170444,-,Cerk
15,86178463,-,Cerk
15,86181628,-,Cerk,Gm15569
15,86225768,+,Tbc1d22a
15,86329142,+,Tbc1d22a
15,86396318,+,Tbc1d22a
15,86463761,+,Tbc1d22a
15,86463763,+,Tbc1d22a
15,87552729,+,-
15,87724322,+,Fam19a5
15,87724325,+,Fam19a5
15,87724350,+,Fam19a5
15,87729610,+,Fam19a5
15,87751022,+,Fam19a5
15,87775221,+,-
15,87784872,+,-
15,8843102,+,-
15,88718347,-,Brd1
15,88753020,+,Zbed4
15,88753039,+,Zbed4
15,88753045,+,Zbed4
15,88753065,+,Zbed4
15,88754104,+,Zbed4
15,88754124,+,Zbed4
15,88754126,+,Zbed4
15,88754139,+,Zbed4
15,88754140,+,Zbed4
15,88754150,+,Zbed4
15,88754165,+,Zbed4
15,88755396,+,Zbed4
15,88755409,+,Zbed4
15,88755416,+,Zbed4
15,88755423,+,Zbed4
15,88755426,+,Zbed4
15,88761185,+,Zbed4
15,88761206,+,Zbed4
15,88761207,+,Zbed4
15,88761607,+,Zbed4
15,88811151,-,Alg12
15,88952980,-,Mlc1,Ttll8
15,89045834,-,Mov10l1
15,89045842,-,Mov10l1
15,89045848,-,Mov10l1
15,89049410,-,Mov10l1
15,89051026,-,Mov10l1
15,89051028,-,Mov10l1
15,89051040,-,Mov10l1
15,89053243,-,Mov10l1
15,89062206,+,Panx2
15,89062207,+,Panx2
15,89062208,+,Panx2
15,89097564,-,Selenoo,Tubgcp6
15,89112645,-,Tubgcp6
15,89114322,-,Tubgcp6
15,89115459,-,Tubgcp6
15,89115468,-,Tubgcp6
15,89116574,-,Tubgcp6
15,89116987,-,Tubgcp6
15,89135994,-,Mapk12
15,89147819,-,Mapk11
15,89147857,-,Mapk11
15,89197048,+,Dennd6b
15,89217491,+,Gm26798
15,89218021,+,Gm26798
15,89227507,+,-
15,89227555,+,-
15,89227563,+,-
15,89235800,+,-
15,89237233,+,-
15,89243756,+,-
15,89243782,+,-
15,89243806,+,-
15,89243816,+,-
15,89243818,+,-
15,89243819,+,-
15,89243820,+,-
15,89243830,+,-
15,89244867,+,-
15,89246058,+,-
15,89246077,+,-
15,89246091,+,-
15,89246101,+,-
15,89246562,+,-
15,89246592,+,-
15,89246666,+,-
15,89248108,+,Ppp6r2
15,89248122,+,Ppp6r2
15,89248127,+,Ppp6r2
15,89248156,+,Ppp6r2
15,89248170,+,Ppp6r2
15,89248173,+,Ppp6r2
15,89248182,+,Ppp6r2
15,89249663,+,Ppp6r2
15,89249664,+,Ppp6r2
15,89249677,+,Ppp6r2
15,89249683,+,Ppp6r2
15,89249689,+,Ppp6r2
15,89249723,+,Ppp6r2
15,89249727,+,Ppp6r2
15,89250887,+,Ppp6r2
15,89250892,+,Ppp6r2
15,89258893,+,Ppp6r2
15,89258921,+,Ppp6r2
15,89258922,+,Ppp6r2
15,89258926,+,Ppp6r2
15,89291517,-,Sbf1
15,89297525,-,Sbf1
15,89358146,+,Lmf2,Ncaph2
15,89360981,+,Ncaph2
15,89361810,+,Ncaph2
15,89361814,+,Ncaph2
15,89513563,+,Shank3
15,89518422,+,Gm15609,Shank3
15,89518485,-,Gm15609,Shank3
15,89519722,-,Gm15609,Shank3
15,89519797,-,Gm15609,Shank3
15,89519799,-,Gm15609,Shank3
15,89577030,+,Acr
15,89582293,+,Rabl2
15,90502001,-,Cpne8
15,90987044,-,Kif21a
15,90987045,-,Kif21a
15,90987230,-,Kif21a
15,90987236,-,Kif21a
15,90987273,-,Kif21a
15,90987335,-,Kif21a
15,90988605,-,Kif21a
15,90988625,-,Kif21a
15,90988658,-,Kif21a
15,91027462,-,Kif21a
15,91027476,-,Kif21a
15,91166803,-,Abcd2
15,91166812,-,Abcd2
15,91168759,-,Abcd2
15,91168772,-,Abcd2
15,91295886,-,Slc2a13
15,91295895,-,Slc2a13
15,91311832,-,Slc2a13
15,91311834,-,Slc2a13
15,91311867,-,Slc2a13
15,91311872,-,Slc2a13
15,91311878,-,Slc2a13
15,91311931,-,Slc2a13
15,91311933,-,Slc2a13
15,91311945,-,Slc2a13
15,91311947,-,Slc2a13
15,91312000,-,Slc2a13
15,91313571,-,Slc2a13
15,91313604,-,Slc2a13
15,91313678,-,Slc2a13
15,91313702,-,Slc2a13
15,91313757,-,Slc2a13
15,91313760,-,Slc2a13
15,91313820,-,Slc2a13
15,91331660,-,Slc2a13
15,91332064,-,Slc2a13
15,9136238,-,Lmbrd2,Skp2
15,91390744,-,Slc2a13
15,91450436,-,Slc2a13
15,91456434,-,Slc2a13
15,91472436,-,Slc2a13
15,91472447,-,Slc2a13
15,91473488,-,Slc2a13
15,91473530,-,Slc2a13
15,91473534,-,Slc2a13
15,91473550,-,Slc2a13
15,91473721,-,Slc2a13
15,91493018,-,Slc2a13
15,91563880,-,Gm24647,Slc2a13
15,9184749,+,Lmbrd2
15,9184758,+,Lmbrd2
15,9184761,+,Lmbrd2
15,9185466,+,Lmbrd2
15,9185486,+,Lmbrd2
15,9199473,+,Lmbrd2
15,92058149,+,Cntn1
15,92092870,+,Cntn1
15,92092933,+,Cntn1
15,92093572,+,Cntn1
15,92093575,+,Cntn1
15,92093594,+,Cntn1
15,92093595,+,Cntn1
15,92093609,+,Cntn1
15,92093617,+,Cntn1
15,92093618,+,Cntn1
15,92093629,+,Cntn1
15,92093638,+,Cntn1
15,92109015,+,Cntn1
15,92109059,+,Cntn1
15,92117717,+,Cntn1
15,92117767,+,Cntn1
15,92118122,+,Cntn1
15,92201227,+,Cntn1
15,92201241,+,Cntn1
15,92220887,+,Cntn1
15,92220922,+,Cntn1
15,92278549,+,Cntn1
15,92278595,+,Cntn1
15,92299882,+,Cntn1
15,92299899,+,Cntn1
15,92299940,+,Cntn1
15,92299943,+,Cntn1
15,92303448,+,Cntn1
15,92303461,+,Cntn1
15,92303467,+,Cntn1
15,92303479,+,Cntn1
15,92303486,+,Cntn1
15,92303495,+,Cntn1
15,92303499,+,Cntn1
15,92303500,+,Cntn1
15,92303501,+,Cntn1
15,92303511,+,Cntn1
15,92303518,+,Cntn1
15,92304055,+,Cntn1
15,92304063,+,Cntn1
15,92304068,+,Cntn1
15,92304082,+,Cntn1
15,92335377,+,Cntn1
15,92335380,+,Cntn1
15,92335401,+,Cntn1
15,92335404,+,Cntn1
15,92335418,+,Cntn1
15,92335424,+,Cntn1
15,92335438,+,Cntn1
15,92335449,+,Cntn1
15,92335888,+,Cntn1
15,92335903,+,Cntn1
15,92335913,+,Cntn1
15,92416330,+,Pdzrn4
15,92545862,+,Pdzrn4
15,92565977,+,Pdzrn4
15,93306273,-,Yaf2
15,93306276,-,Yaf2
15,93306281,-,Yaf2
15,93306785,-,Yaf2
15,93316669,-,Yaf2
15,93319298,-,Yaf2
15,93333653,-,Yaf2
15,93333915,-,Yaf2
15,93447898,+,Pphln1
15,93447914,+,Pphln1
15,93540274,-,Prickle1
15,93540278,-,Prickle1
15,93558118,-,Prickle1
15,93558143,-,Prickle1
15,93564602,-,Prickle1
15,94391027,-,Adamts20
15,94391038,-,Adamts20
15,94391661,-,Adamts20
15,94391686,-,Adamts20
15,94682774,+,Gm25546,Tmem117
15,94757967,+,Tmem117
15,94757975,+,Tmem117
15,94757976,+,Tmem117
15,94758429,+,Tmem117
15,94758430,+,Tmem117
15,94758440,+,Tmem117
15,94769443,+,Tmem117
15,94769678,+,Tmem117
15,94803104,+,Tmem117
15,94803143,+,Tmem117
15,94947312,+,Tmem117
15,94947410,+,Tmem117
15,94953426,+,Tmem117
15,94999601,+,Tmem117
15,94999623,+,Tmem117
15,95013859,+,Tmem117
15,95014172,+,Tmem117
15,95014187,+,Tmem117
15,95014188,+,Tmem117
15,95014200,+,Tmem117
15,95014205,+,Tmem117
15,95093130,-,1700129L04Rik,Tmem117
15,95328815,-,Nell2
15,95328821,-,Nell2
15,95881458,+,Ano6,Gm25070
15,95881495,+,Ano6,Gm25070
15,95881496,+,Ano6,Gm25070
15,95881504,+,Ano6,Gm25070
15,95881507,+,Ano6,Gm25070
15,95881520,+,Ano6,Gm25070
15,95881528,+,Ano6,Gm25070
15,95882345,+,Ano6,Gm25070
15,95882360,+,Ano6,Gm25070
15,95928964,+,Ano6
15,96188160,-,2610037D02Rik
15,96260685,-,2610037D02Rik
15,96263463,-,2610037D02Rik
15,96355562,+,Arid2
15,96397131,+,Arid2
15,96399668,+,Arid2
15,96411265,-,Scaf11
15,96411269,-,Scaf11
15,96444942,-,Scaf11
15,96634313,-,Slc38a1
15,97302050,+,Pced1b
15,97319915,+,Pced1b
15,97368613,+,Pced1b
15,97389344,+,Pced1b
15,97752369,-,Rapgef3
15,97752375,-,Rapgef3
15,97753346,-,Rapgef3
15,97753401,-,Rapgef3
15,97785757,+,Slc48a1
15,97789608,+,Hdac7,Slc48a1
15,97805343,-,Hdac7
15,97810622,-,Hdac7
15,97825916,-,Hdac7
15,98029462,-,-
15,98029473,-,-
15,98089424,-,Gm26513,Pfkm,Senp1
15,98527330,-,Kansl2,Snora2b
15,98535722,-,Ccnt1,Kansl2
15,98545593,-,Ccnt1
15,98546064,-,Ccnt1
15,98546067,-,Ccnt1
15,98546099,-,Ccnt1
15,98558304,-,Ccnt1
15,98558320,-,Ccnt1
15,98558321,-,Ccnt1
15,98653244,-,Ddx23
15,98737113,-,Arf3
15,98750225,-,Arf3
15,98753972,-,Arf3
15,98756728,-,Arf3
15,98817246,-,B130046B21Rik,Prkag1
15,98817306,-,B130046B21Rik,Prkag1
15,98817974,-,B130046B21Rik,Prkag1
15,98817980,-,B130046B21Rik,Prkag1
15,98823363,-,Prkag1
15,98829067,-,Kmt2d,Prkag1
15,98829084,-,Kmt2d,Prkag1
15,98848577,-,Kmt2d
15,98875703,-,Kmt2d,Rhebl1
15,98906930,-,Lmbr1l
15,98909935,-,Lmbr1l
15,98910261,-,Lmbr1l
15,98910706,-,Lmbr1l
15,98910748,-,Lmbr1l
15,98919231,+,Lmbr1l
15,98936917,+,Tuba1b
15,98936958,+,Tuba1b
15,98947022,+,Tuba1a
15,99148485,+,Spats2
15,99179557,+,Gm25057,Spats2
15,99201428,+,Spats2
15,99244655,-,Kcnh3,Mcrs1
15,99299797,+,Prpf40b
15,99299804,+,Prpf40b
15,99300556,+,Prpf40b
15,99300571,+,Prpf40b
15,99300572,+,Prpf40b
15,99312326,+,Fmnl3,Prpf40b
15,99312370,+,Fmnl3,Prpf40b
15,99366524,-,Fmnl3,Gm22951
15,99441811,-,Nckap5l
15,99441865,-,Nckap5l
15,99446861,-,Nckap5l
15,99447750,-,Nckap5l
15,99447787,-,Nckap5l
15,99447798,-,Nckap5l
15,99462450,+,Nckap5l
15,99462451,+,Nckap5l
15,99521379,-,Faim2
15,99521380,-,Faim2
15,99521403,-,Faim2
15,99521436,-,Faim2
15,99521451,-,Faim2
15,99521518,-,Faim2
15,99521534,-,Faim2
15,99521561,-,Faim2
15,99522639,-,Faim2
15,99522649,-,Faim2
15,99522662,-,Faim2
15,99522675,-,Faim2
15,99522796,-,Faim2
15,99522811,-,Faim2
15,99522896,-,Faim2
15,99522904,-,Faim2
15,99522918,-,Faim2
15,99523795,-,Faim2
15,99523837,-,Faim2
15,99586227,-,Aqp2,Aqp5
15,99595635,-,Aqp5
15,99595642,-,Aqp5
15,99595645,-,Aqp5
15,99595659,-,Aqp5
15,99683076,+,Asic1
15,99683766,+,Asic1
15,99683887,+,Asic1
15,99683892,+,Asic1
15,99683893,+,Asic1
15,99683897,+,Asic1
15,99683907,+,Asic1
15,99683928,+,Asic1
15,99683984,+,Asic1
15,99683985,+,Asic1
15,99683992,+,Asic1
15,99684012,+,Asic1
15,99684663,+,Asic1
15,99684670,+,Asic1
15,99684673,+,Asic1
15,99684678,+,Asic1
15,99684686,+,Asic1
15,99684727,+,Asic1
15,99684730,+,Asic1
15,99684747,+,Asic1
15,99684754,+,Asic1
15,99684755,+,Asic1
15,99684764,+,Asic1
15,99690152,+,Asic1
15,99690153,+,Asic1
15,99732951,+,Cers5,Cox14
15,99732960,+,Cers5,Cox14
15,99740128,-,Cers5
15,99743778,-,Cers5
15,99744565,-,Cers5
15,99744726,-,Cers5
15,99744758,-,Cers5
15,99744777,-,Cers5
15,99744787,-,Cers5
15,99744836,-,Cers5
15,99744837,-,Cers5
15,99749812,-,Cers5
15,99749843,-,Cers5
15,99750962,-,Cers5
15,99758710,-,Cers5
15,99758715,-,Cers5
15,99760242,-,Cers5
15,99763259,-,Cers5,Gm17058
15,99763305,-,Cers5,Gm17058
15,99765763,-,Cers5,Gm17058
15,99769102,-,Cers5,Gm17058
15,99795367,-,Lima1
15,99799250,-,Gm25897,Lima1
15,99799302,-,Gm25897,Lima1
15,99800951,-,Gm25897,Lima1
15,99801525,-,Gm25897,Lima1
15,99827819,-,Gm17057,Lima1
15,99828567,-,Gm17057,Lima1
15,99829236,-,Gm17057,Lima1
15,99829237,-,Gm17057,Lima1
15,99872338,-,Lima1
15,99974659,+,2310068J16Rik,Larp4
15,99974675,+,2310068J16Rik,Larp4
15,99982139,+,Larp4
15,99991168,+,Larp4
16,10443665,-,Tvp23a
16,10445893,-,Tvp23a
16,10523479,-,Ciita,Dexi
16,10528294,-,Ciita,Dexi
16,10528315,-,Ciita,Dexi
16,10529693,-,Ciita,Dexi
16,10529697,-,Ciita,Dexi
16,10529698,-,Ciita,Dexi
16,10529701,-,Ciita,Dexi
16,10529705,-,Ciita,Dexi
16,10529944,-,Ciita,Dexi
16,10538012,-,Dexi
16,10569937,+,Clec16a
16,10635959,+,Clec16a
16,10669534,+,Clec16a,Gm15558
16,10681284,+,Clec16a,Gm15558
16,10681316,+,Clec16a,Gm15558
16,10681318,+,Clec16a,Gm15558
16,10681339,+,Clec16a,Gm15558
16,10716239,+,Clec16a
16,10716302,+,Clec16a
16,11100333,-,Txndc11
16,11100336,-,Txndc11
16,11101265,-,Txndc11
16,11104334,-,Txndc11
16,11113990,-,Txndc11
16,11115024,-,Txndc11
16,11115090,-,Txndc11
16,11115095,-,Txndc11
16,11115301,-,Txndc11
16,11115309,-,Txndc11
16,11115310,-,Txndc11
16,11115323,-,Txndc11
16,11115761,-,Txndc11
16,11123711,-,Txndc11
16,11143702,-,Gm23935,Zc3h7a
16,11143705,-,Gm23935,Zc3h7a
16,11144710,-,Gm23935,Zc3h7a
16,11156754,-,Zc3h7a
16,11156760,-,Zc3h7a
16,11156761,-,Zc3h7a
16,11156821,-,Zc3h7a
16,11156822,-,Zc3h7a
16,11157208,-,Zc3h7a
16,11157274,-,Zc3h7a
16,11157378,-,Zc3h7a
16,11157444,-,Zc3h7a
16,11165248,-,Gm24145,Zc3h7a
16,11165727,-,Gm24145,Zc3h7a
16,11169209,-,Gm24145,Zc3h7a
16,11170519,-,Gm24145,Zc3h7a
16,11175319,-,4930509G22Rik,Zc3h7a
16,11175370,-,4930509G22Rik,Zc3h7a
16,11197626,-,Rsl1d1
16,11197984,-,Rsl1d1
16,11199236,-,2610020C07Rik,Rsl1d1
16,11207969,+,2610020C07Rik,Rsl1d1
16,11210182,+,2610020C07Rik
16,11211092,+,2610020C07Rik
16,11211365,+,2610020C07Rik
16,11213672,+,2610020C07Rik
16,11213735,+,2610020C07Rik
16,11233373,-,Gspt1
16,11236073,-,Gspt1
16,11332998,+,Snx29
16,11397121,+,Snx29
16,11431295,+,Snx29
16,11453368,+,Snx29
16,11453384,+,Snx29
16,11453385,+,Snx29
16,11453397,+,Snx29
16,11454750,+,Snx29
16,11604677,+,Snx29
16,11604706,+,Snx29
16,11675683,+,Snx29
16,11675684,+,Snx29
